url,scraped_at,product_name,ingredients,form,brand,brand_slug,from_cache,life_stage,price
https://www.brit-petfood.com/en/products?page=2,2025-09-11T14:53:45.301145,,,,Brit,brit,True,,
https://www.brit-petfood.com/en/products?page=3,2025-09-11T14:53:45.332081,,,,Brit,brit,True,,
https://www.brit-petfood.com/en/products?page=4,2025-09-11T14:53:45.361305,,,,Brit,brit,True,,
https://www.brit-petfood.com/en/products?page=5,2025-09-11T14:53:45.390387,,,,Brit,brit,True,puppy,
https://www.brit-petfood.com/en/products?page=6,2025-09-11T14:53:45.421468,,,,Brit,brit,True,,
https://www.brit-petfood.com/en/products?page=34,2025-09-11T14:53:45.449499,,,,Brit,brit,True,,
https://www.brit-petfood.com/en/products/dogs,2025-09-11T14:53:45.479153,,,dry,Brit,brit,True,puppy,
https://www.brit-petfood.com/en/products/cats,2025-09-11T14:53:45.540406,,,dry,Brit,brit,True,adult,
https://www.brit-petfood.com/en/products/rodents,2025-09-11T14:53:45.576326,,,dry,Brit,brit,True,adult,
http://brit-petfood.com/bg/products,2025-09-11T14:53:45.606619,,,,Brit,brit,True,,
http://brit-petfood.com/cl/products,2025-09-11T14:53:45.634984,,,,Brit,brit,True,puppy,
http://brit-petfood.com/cy/products,2025-09-11T14:53:45.665021,,,,Brit,brit,True,,
http://brit-petfood.com/de/products,2025-09-11T14:53:45.692979,,,,Brit,brit,True,,
http://brit-petfood.com/et/products,2025-09-11T14:53:45.720677,,,,Brit,brit,True,,
http://brit-petfood.com/es/products,2025-09-11T14:53:45.750774,,,,Brit,brit,True,,
http://brit-petfood.com/fi/products,2025-09-11T14:53:45.816512,,,,Brit,brit,True,,
http://brit-petfood.com/fr/products,2025-09-11T14:53:45.845960,,,,Brit,brit,True,,
http://brit-petfood.com/gr/products,2025-09-11T14:53:45.874570,,,,Brit,brit,True,puppy,
http://brit-petfood.com/hr/products,2025-09-11T14:53:45.905127,,,,Brit,brit,True,,
http://brit-petfood.com/hu/products,2025-09-11T14:53:45.933596,,,,Brit,brit,True,,
http://brit-petfood.com/it/products,2025-09-11T14:53:45.961615,,,,Brit,brit,True,,
http://brit-petfood.com/lt/products,2025-09-11T14:53:45.990509,,,,Brit,brit,True,,
http://brit-petfood.com/lv/products,2025-09-11T14:53:46.021656,,,,Brit,brit,True,,
http://brit-petfood.com/my/products,2025-09-11T14:53:46.050491,,,,Brit,brit,True,puppy,
http://brit-petfood.com/nl/products,2025-09-11T14:53:46.080600,,,,Brit,brit,True,puppy,
http://brit-petfood.com/no/products,2025-09-11T14:53:46.109578,,,,Brit,brit,True,,
http://brit-petfood.com/pe/products,2025-09-11T14:53:46.140740,,,,Brit,brit,True,adult,
http://brit-petfood.com/pl/products,2025-09-11T14:53:46.187895,,,wet,Brit,brit,True,senior,"13,20 zł"
http://brit-petfood.com/ro/products,2025-09-11T14:53:46.289930,,,,Brit,brit,True,,
http://brit-petfood.com/sr/products,2025-09-11T14:53:46.318444,,,,Brit,brit,True,,
http://brit-petfood.com/sv/products,2025-09-11T14:53:46.346783,,,,Brit,brit,True,,
http://brit-petfood.com/sk/products,2025-09-11T14:53:46.379324,,,,Brit,brit,True,,
http://brit-petfood.com/ua/products,2025-09-11T14:53:46.408049,,,,Brit,brit,True,,
http://brit-petfood.com/en/products,2025-09-11T14:53:46.436452,,,,Brit,brit,True,,
http://brit-petfood.com/uy/products,2025-09-11T14:53:46.465383,,,,Brit,brit,True,adult,
https://www.brit-petfood.com/en/products,2025-09-11T14:53:46.495583,,,,Brit,brit,True,,
https://www.brit-petfood.com/en/products/rodents?brand=6760-brit-animals,2025-09-11T14:53:46.524781,,,dry,Brit,brit,True,adult,
https://brit-petfood.com/en/products/dogs?brand=544299-brit-jerky-new,2025-09-11T14:53:46.558265,,,dry,Brit,brit,True,puppy,
https://brit-petfood.com/en/products/cats?brand=7477-brit-care-new&amp;productType=6806-dry,2025-09-11T14:53:46.602822,,,dry,Brit,brit,True,adult,
https://www.brit-petfood.com/en/products/rodents/5157-brit-animals-rabbit-junior-complete,2025-09-11T14:53:46.639314,Brit Animals RABBIT JUNIOR Complete,"Composition:alfalfa, herbs (nettle, dandelion, plantain), barley, dried apples, corn, wheat, carrot, linseed, brewer´s yeast, mannan-oligosaccharides (75 mg/kg), fructo-oligosaccharides (50 mg/kg), milk thistle (50 mg/kg), Yucca schidigera extract (45 mg/kg).",,Brit,brit,True,senior,
https://www.brit-petfood.com/en/products/dogs/5160-brit-training-snack-s,2025-09-11T14:53:46.660776,Brit Training Snack S,"Composition:rice, chicken, glucose syrup, salmon oil, hydrolysed chicken liver, collagen.",,Brit,brit,True,,
https://www.brit-petfood.com/en/products/dogs/5164-brit-training-snack-m,2025-09-11T14:53:46.679867,Brit Training Snack M,"Composition:rice, chicken, glucose syrup, salmon oil, hydrolysed chicken liver, collagen.",,Brit,brit,True,,
https://www.brit-petfood.com/en/products/dogs/5168-brit-training-snack-l,2025-09-11T14:53:46.701152,Brit Training Snack L,"Composition:rice, chicken, glucose syrup, salmon oil, hydrolysed chicken liver, collagen.",,Brit,brit,True,,
