brand,base_name,variant_count,product_key,product_name,is_parent,has_size,size_value,has_pack,pack_value,has_ingredients,has_nutrition,ingredients_consistent,nutrition_consistent
Animonda,animonda grancarno adult single protein supreme saver pack 24 x,2,animonda|animonda_grancarno_adult_single_protein_supreme_saver_pack_24_x_400g|wet,animonda GranCarno Adult Single Protein Supreme Saver Pack 24 x 400g,True,True,400g,True,24 x 400g,True,False,False,True
Animonda,animonda grancarno adult single protein supreme saver pack 24 x,2,animonda|animonda_grancarno_adult_single_protein_supreme_saver_pack_24_x_800g|wet,animonda GranCarno Adult Single Protein Supreme Saver Pack 24 x 800g,False,True,800g,True,24 x 800g,True,False,False,True
Animonda,animonda grancarno superfoods adult 6 x,2,animonda|animonda_grancarno_superfoods_adult_6_x_800g|wet,animonda GranCarno Superfoods Adult 6 x 800g,True,True,800g,True,6 x 800g,True,False,False,True
Animonda,animonda grancarno superfoods adult 6 x,2,animonda|animonda_grancarno_superfoods_adult_6_x_400g|wet,animonda GranCarno Superfoods Adult 6 x 400g,False,True,400g,True,6 x 400g,True,False,False,True
Rocco,rocco senior saver pack 24 x,2,rocco|rocco_senior_saver_pack_24_x_400g|wet,Rocco Senior Saver Pack 24 x 400g,True,True,400g,True,24 x 400g,True,False,False,True
Rocco,rocco senior saver pack 24 x,2,rocco|rocco_senior_saver_pack_24_x_800g|wet,Rocco Senior Saver Pack 24 x 800g,False,True,800g,True,24 x 800g,True,False,False,True
Belcando,belcando baseline saver pack 24 x,2,belcando|belcando_baseline_saver_pack_24_x_400g|wet,Belcando Baseline Saver Pack 24 x 400g,True,True,400g,True,24 x 400g,True,False,True,True
Belcando,belcando baseline saver pack 24 x,2,belcando|belcando_baseline_saver_pack_24_x_800g|wet,Belcando Baseline Saver Pack 24 x 800g,False,True,800g,True,24 x 800g,False,False,True,True
Belcando,belcando baseline 6 x,2,belcando|belcando_baseline_6_x_400g|wet,Belcando Baseline 6 x 400g,True,True,400g,True,6 x 400g,True,False,False,True
Belcando,belcando baseline 6 x,2,belcando|belcando_baseline_6_x_800g|wet,Belcando Baseline 6 x 800g,False,True,800g,True,6 x 800g,True,False,False,True
Rocco,rocco single meat 6 x,2,rocco|rocco_single_meat_6_x_400g|wet,Rocco Single Meat 6 x 400g,True,True,400g,True,6 x 400g,True,False,False,True
Rocco,rocco single meat 6 x,2,rocco|rocco_single_meat_6_x_800g|wet,Rocco Single Meat 6 x 800g,False,True,800g,True,6 x 800g,True,False,False,True
Briantos,briantos delicious paté saver pack 24 x,2,briantos|briantos_delicious_pat_saver_pack_24_x_400g|wet,Briantos Delicious Paté Saver Pack 24 x 400g,False,True,400g,True,24 x 400g,False,False,True,True
Briantos,briantos delicious paté saver pack 24 x,2,briantos|briantos_delicious_pat_saver_pack_24_x_800g|wet,Briantos Delicious Paté Saver Pack 24 x 800g,True,True,800g,True,24 x 800g,True,True,True,True
Dogs N Tiger,dogsn tiger adult saver pack 12 x,2,dogsntiger|dogsn_tiger_adult_saver_pack_12_x_400g|wet,Dogsn Tiger Adult Saver Pack 12 x 400g,True,True,400g,True,12 x 400g,True,False,False,True
Dogs N Tiger,dogsn tiger adult saver pack 12 x,2,dogsntiger|dogsn_tiger_adult_saver_pack_12_x_800g|wet,Dogsn Tiger Adult Saver Pack 12 x 800g,False,True,800g,True,12 x 800g,True,False,False,True
Dogs N Tiger,dogsn tiger adult 6 x,2,dogsntiger|dogsn_tiger_adult_6_x_400g|wet,Dogsn Tiger Adult 6 x 400g,True,True,400g,True,6 x 400g,True,False,False,True
Dogs N Tiger,dogsn tiger adult 6 x,2,dogsntiger|dogsn_tiger_adult_6_x_800g|wet,Dogsn Tiger Adult 6 x 800g,False,True,800g,True,6 x 800g,True,False,False,True
Dogs N Tiger,dogsn tiger gourmet menu for dogs 6 x,2,dogsntiger|dogsn_tiger_gourmet_menu_for_dogs_6_x_400g|wet,Dogsn Tiger Gourmet Menu for Dogs 6 x 400g,True,True,400g,True,6 x 400g,True,False,False,True
Dogs N Tiger,dogsn tiger gourmet menu for dogs 6 x,2,dogsntiger|dogsn_tiger_gourmet_menu_for_dogs_6_x_800g|wet,Dogsn Tiger Gourmet Menu for Dogs 6 x 800g,False,True,800g,True,6 x 800g,True,False,False,True
Dogs N Tiger,dogsn tiger junior 6 x,2,dogsntiger|dogsn_tiger_junior_6_x_800g|wet,Dogsn Tiger Junior 6 x 800g,True,True,800g,True,6 x 800g,True,False,False,True
Dogs N Tiger,dogsn tiger junior 6 x,2,dogsntiger|dogsn_tiger_junior_6_x_400g|wet,Dogsn Tiger Junior 6 x 400g,False,True,400g,True,6 x 400g,True,False,False,True
Encore,encore dog jelly pouch multipack,2,encore|encore_dog_jelly_pouch_multipack_100g|wet,Encore Dog Jelly Pouch Multipack 100g,True,True,100g,False,,True,False,True,True
Encore,encore dog jelly pouch multipack,2,encore|encoredogjellypouchmultipack|wet,Encore Dog Jelly Pouch Multipack,False,False,,False,,False,False,True,True
Rinti,rinti kennerfleisch 6 x,2,rinti|rinti_kennerfleisch_6_x_800_g|wet,RINTI Kennerfleisch 6 x 800 g,True,True,800 g,True,6 x 800 g,True,False,False,True
Rinti,rinti kennerfleisch 6 x,2,rinti|rinti_kennerfleisch_6_x_400_g|wet,RINTI Kennerfleisch 6 x 400 g,False,True,400 g,True,6 x 400 g,True,False,False,True
Lukullus,lukullus senior saver pack 24 x,2,lukullus|lukullus_senior_saver_pack_24_x_400g|wet,Lukullus Senior Saver Pack 24 x 400g,True,True,400g,True,24 x 400g,False,False,True,True
Lukullus,lukullus senior saver pack 24 x,2,lukullus|lukullus_senior_saver_pack_24_x_800g|wet,Lukullus Senior Saver Pack 24 x 800g,False,True,800g,True,24 x 800g,False,False,True,True
Rinti,rinti kennerfleisch,2,rinti|rintikennerfleisch|wet,RINTI Kennerfleisch,False,False,,False,,False,True,True,True
Rinti,rinti kennerfleisch,2,rinti|rinti_kennerfleisch_800g|wet,RINTI Kennerfleisch 800g,True,True,800g,False,,True,False,True,True
Briantos,briantos delicious paté,2,briantos|briantosdeliciouspat|wet,Briantos Delicious Paté,False,False,,False,,False,True,True,False
Briantos,briantos delicious paté,2,briantos|briantos_delicious_pat_12x100g|wet,Briantos Delicious Paté 12x100g,True,False,,True,12x100g,True,True,True,False
Lukullus,lukullus saver pack 24 x,2,lukullus|lukullus_saver_pack_24_x_800g|wet,Lukullus Saver Pack 24 x 800g,True,True,800g,True,24 x 800g,True,False,False,True
Lukullus,lukullus saver pack 24 x,2,lukullus|lukullus_saver_pack_24_x_400g|wet,Lukullus Saver Pack 24 x 400g,False,True,400g,True,24 x 400g,True,False,False,True
Rinti,rinti gold 10 x,2,rinti|rintigold10x100g|wet,RINTI Gold 10 x 100 g,True,True,100 g,True,10 x 100 g,True,True,False,True
Rinti,rinti gold 10 x,2,rinti|rinti_gold_10_x_100_g|wet,RINTI Gold 10 x 100 g,False,True,100 g,True,10 x 100 g,True,False,False,True
MAC's,macs superfood 6 x,2,macs|macs_superfood_6_x_800g|wet,MACs Superfood 6 x 800g,True,True,800g,True,6 x 800g,True,False,False,True
MAC's,macs superfood 6 x,2,macs|macs_superfood_6_x_400g|wet,MACs Superfood 6 x 400g,False,True,400g,True,6 x 400g,True,False,False,True
Almo Nature,almo nature hfc 6 x,2,almonature|almo_nature_hfc_6_x_95g|wet,Almo Nature HFC 6 x 95g,True,True,95g,True,6 x 95g,True,False,True,True
Almo Nature,almo nature hfc 6 x,2,almonature|almo_nature_hfc_6_x_290g|wet,Almo Nature HFC 6 x 290g,False,True,290g,True,6 x 290g,False,False,True,True
