product_key,brand,product_name,normalized_name,has_size,has_pack,url
eukanuba|adult_german_shepherd|unknown,Eukanuba,Adult German Shepherd,german shepherd,False,False,https://petfoodexpert.com/food/eukanuba-adult-german-shepherd
aatu|aatu_salmon|dry,Aatu,Salmon,salmon,False,False,https://petfoodexpert.com/food/aatu-salmon-dry-dog
eukanuba|thrivingmaturetoybreed|dry,Eukanuba,Thriving Mature Toy Breed,thriving mature toy breed,False,False,https://www.allaboutdogfood.co.uk/dog-food-reviews/1899/eukanuba-thriving-mature-toy-breed
royal-canin|canin_labrador_retriever_adult|dry,Royal Canin,Labrador Retriever Adult,labrador retriever,False,False,https://petfoodexpert.com/food/royal-canin-labrador-retriever-adult-dry-dog
acana|acana_grass-fed_lamb|dry,Acana,Grass-Fed Lamb,grass fed lamb,False,False,https://petfoodexpert.com/food/acana-grass-fed-lamb-dry-dog
arquivet|arquivetfreshiberianpork|dry,Arquivet,Arquivet Fresh Iberian Pork,arquivet fresh iberian pork,False,False,https://www.zooplus.com/shop/dogs/dry_dog_food/arquivet/2227038
purizon|purizongrainfreetrialpacks|dry,Purizon,Purizon Grain-free Trial Packs,purizon grain free trial packs,False,False,https://www.zooplus.com/shop/dogs/dry_dog_food/purizon/trial_packs/1191314
ci|tickety_boo_large_breed_puppy|unknown,Ci,Tickety Boo Large Breed Puppy,tickety boo breed,False,False,https://petfoodexpert.com/food/ci-tickety-boo-large-breed-puppy
acana|acana_light__fit_recipe|dry,Acana,Light  fit Recipe,light fit recipe,False,False,https://petfoodexpert.com/food/acana-light-fit-recipe-dry-dog
royalcaninveterinaryexpert|royalcaninexpertcanineneuteredadultlargedog|dry,Royal Canin Veterinary & Expert,Royal Canin Expert Canine Neutered Adult Large Dog,royal canin expert canine neutered dog,False,False,https://www.zooplus.com/shop/dogs/dry_dog_food/royal_canin_vet_diet/1949350?activeVariant=1949350.1
royalcanin|germanshepherdpuppy|wet,Royal Canin,German Shepherd Puppy,german shepherd,False,False,https://www.allaboutdogfood.co.uk/dog-food-reviews/2847/royal-canin-german-shepherd-puppy
dachshund|superfoodlightadult|dry,Dachshund,Superfood Light Adult,superfood light,False,False,https://www.allaboutdogfood.co.uk/dog-food-reviews/4144/dachshund-superfood-light-adult
acana|acana_prairie_poultry|dry,Acana,Prairie Poultry,prairie poultry,False,False,https://petfoodexpert.com/food/acana-prairie-poultry-dry-dog
tesco|completeandbalancednutritionadult|wet,Tesco,Complete And Balanced Nutrition Adult,complete and balanced nutrition,False,False,https://www.allaboutdogfood.co.uk/dog-food-reviews/4182/tesco-complete-and-balanced-nutrition-adult-wet
husse|opusocean|dry,Husse,Opus Ocean,opus ocean,False,False,https://www.allaboutdogfood.co.uk/dog-food-reviews/1473/husse-opus-ocean
simpsons|adult_sensitive_chicken__potato|dry,Simpsons,Adult Sensitive Chicken  Potato,sensitive chicken potato,False,False,https://petfoodexpert.com/food/simpsons-adult-sensitive-chicken-potato-dry-dog
terracanis|terra_canis_essential_8_6_x_780g|wet,Terra Canis,Terra Canis Essential 8+ 6 x 780g,terra canis essential 8 6 x,True,True,https://www.zooplus.com/shop/dogs/canned_dog_food/terra_canis/terracanis_menu/1948338?activeVariant=1948338.1
ami|one_planet_green_lentils__broccoli|unknown,Ami,One Planet Green Lentils  Broccoli,one planet green lentils broccoli,False,False,https://petfoodexpert.com/food/ami-one-planet-green-lentils-broccoli
acana|acana_red_meat|dry,Acana,Red Meat,red meat,False,False,https://petfoodexpert.com/food/acana-red-meat-dry-dog
acana|acana_senior|dry,Acana,Senior,,False,False,https://petfoodexpert.com/food/acana-senior-dry-dog
acana|acana_yorkshire_pork|dry,Acana,Yorkshire Pork,yorkshire pork,False,False,https://petfoodexpert.com/food/acana-yorkshire-pork-dry-dog
acana|adult_small_breed_recipe|unknown,Acana,Adult Small Breed Recipe,breed recipe,False,False,https://petfoodexpert.com/food/acana-adult-small-breed-recipe
