product_key,url,brand,name,has_ingredients,has_nutrition
almo_nature|almo_nature_saver_pack|wet,https://www.zooplus.com/shop/dogs/canned_dog_food/almo_nature/cans/324903?activeVariant=324903.0,Almo Nature,Almo Nature Saver Pack 12 x 95g,True,False
cesar|cesar_natural_goodness_grain-free_with_superfoods|wet,https://www.zooplus.com/shop/dogs/canned_dog_food/cesar/adult_trays/1987430?activeVariant=1987430.0,Cesar,Cesar Natural Goodness Grain-Free with Superfoods 24 x 100g,True,False
