brand,product_name,brand_slug,name_slug,product_key,product_url,image_url,source,form,life_stage,ingredients_tokens,available_countries,sources,kcal_per_100g,kcal_per_100g_final,kcal_is_estimated,protein_percent,fat_percent,primary_protein,price_per_kg,price_bucket,quality_score,has_chicken,has_poultry,updated_at,allowlist_status,allowlist_updated_at
4PAWSRAW,"Grain Free Lamb, Sweet Potato  Mint",4pawsraw,"grain_free_lamb,_sweet_potato__mint","4pawsraw|grain_free_lamb,_sweet_potato__mint|raw",https://petfoodexpert.com/food/4pawsraw-grain-free-lamb-sweet-potato-mint,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/4pawsraw-grain-free-lamb-sweet-potato-mint.jpg?,food_candidates,raw,adult,[],"['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-07T03:01:27.636035+00:00'}]",376.0,376.0,False,8.0,8.0,,,,3,False,False,2025-09-07T03:01:27.636035+00:00,PENDING,
4PAWSRAW,"Grain Free Light Turkey, Sweet Potato  Cranberry",4pawsraw,"grain_free_light_turkey,_sweet_potato__cranberry","4pawsraw|grain_free_light_turkey,_sweet_potato__cranberry|raw",https://petfoodexpert.com/food/4pawsraw-grain-free-light-turkey-sweet-potato-cranberry,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/4pawsraw-grain-free-light-turkey-sweet-potato-cranberry.jpg?,food_candidates,raw,adult,[],"['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-07T03:01:40.620318+00:00'}]",362.5,362.5,False,8.0,6.0,,,,3,False,False,2025-09-07T03:01:40.620318+00:00,PENDING,
4PAWSRAW,Grain Free Pork Sweet Potato  Apple,4pawsraw,grain_free_pork_sweet_potato__apple,4pawsraw|grain_free_pork_sweet_potato__apple|raw,https://petfoodexpert.com/food/4pawsraw-grain-free-pork-sweet-potato-apple,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/4pawsraw-grain-free-pork-sweet-potato-apple.jpg?,food_candidates,raw,adult,[],"['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-07T03:01:36.644839+00:00'}]",372.5,372.5,False,8.0,8.0,,,,3,False,False,2025-09-07T03:01:36.644839+00:00,PENDING,
Angell,PetCo Superior Puppy Grain Free,angell,petco_superior_puppy_grain_free,angell|petco_superior_puppy_grain_free|unknown,https://petfoodexpert.com/food/angell-petco-superior-puppy-grain-free,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/angell-petco-superior-puppy-grain-free.jpg?,food_candidates,dry,puppy,[],"['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:51:16.311124+00:00'}]",376.0,376.0,False,10.0,8.0,,,,2,False,False,2025-09-07T01:51:16.311124+00:00,PENDING,
Aardvark,Aardvark Complete Grain Free Insect Dry Food,aardvark,aardvark_complete_grain_free_insect_dry_food,aardvark|aardvark_complete_grain_free_insect_dry_food|dry,https://petfoodexpert.com/food/aardvark-complete-grain-free-insect-dry-food-dry-dog,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/aardvark-complete-grain-free-insect-dry-food-dry-dog.jpg?,food_candidates,dry,all,"['insect (insect meal', 'insect oil )', 'sweet potato', 'field beans', 'linseed', 'sunflower oil', 'vegetable stock', 'chickpea', 'vitamins and minerals', 'coconut oil', 'fructooligosaccharides', 'mannan oligosaccharides .']","['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-06T21:57:28.239747+00:00'}]",376.0,376.0,False,4.0,8.0,,15.2,High,5,False,False,2025-09-06T21:57:28.239747+00:00,PENDING,
Aatu,Aatu Free Run Chicken,aatu,aatu_free_run_chicken,aatu|aatu_free_run_chicken|dry,https://petfoodexpert.com/food/aatu-chicken-dry-dog,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/aatu-chicken-dry-dog.jpg?,food_candidates,dry,adult,"['chicken', 'dried chicken', 'sweet potato', 'tapioca', 'apple', 'chickpeas', 'peas', 'minerals', 'salmon oil', 'glucosamine mg/kg', 'methylsulfonylmethane  mg/kg', 'chondroitin  mg/kg', 'lucerne', 'cranberry', 'pear', 'blueberry', 'mulberry', 'orange', 'bilberry', 'cowberry', 'carrot', 'tomato', 'chicory', 'parsley', 'peppermint', 'spirulina', 'seaweed', 'oregano', 'sage', 'marjoram', 'thyme', 'chamomile', 'rosehip', 'stinging nettle', 'yucca', 'marigold', 'aniseed', 'fenugreek', 'cinnamon']","['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-07T13:12:56.951243+00:00'}]",372.5,372.5,False,10.0,8.0,chicken,25.73,High,6,False,False,2025-09-07T13:12:56.951243+00:00,PENDING,
Aatu,Aatu Free Run Duck,aatu,aatu_free_run_duck,aatu|aatu_free_run_duck|dry,https://petfoodexpert.com/food/aatu-duck-dry-dog,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/aatu-duck-dry-dog.jpg?,food_candidates,dry,adult,"['duck', 'dried duck', 'peas', 'sweet potato', 'apple', 'chickpeas', 'minerals', 'salmon oil', 'tapioca', 'glucosamine mg/kg', 'methylsulfonylmethane  mg/kg', 'chondroitin  mg/kg', 'lucerne', 'cranberry', 'pear', 'blueberry', 'mulberry', 'orange', 'bilberry', 'cowberry', 'carrot', 'tomato', 'chicory', 'parsley', 'peppermint', 'spirulina', 'seaweed', 'oregano', 'sage', 'marjoram', 'thyme', 'chamomile', 'rosehip', 'stinging nettle', 'yucca', 'marigold', 'aniseed', 'fenugreek', 'cinnamon']","['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-07T12:56:33.838183+00:00'}]",372.5,372.5,False,10.0,8.0,salmon,28.07,High,6,False,False,2025-09-07T12:56:33.838183+00:00,PENDING,
Aatu,Aatu Free Run Turkey,aatu,aatu_free_run_turkey,aatu|aatu_free_run_turkey|dry,https://petfoodexpert.com/food/aatu-turkey-dry-dog,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/aatu-turkey-dry-dog.jpg?,food_candidates,dry,adult,"['turkey', 'dried turkey', 'peas', 'sweet potato', 'apple', 'chickpeas', 'minerals', 'salmon oil', 'tapioca', 'glucosamine mg/kg', 'methylsulfonylmethane  mg/kg', 'chondroitin  mg/kg', 'lucerne', 'cranberry', 'pear', 'blueberry', 'mulberry', 'orange', 'bilberry', 'cowberry', 'carrot', 'tomato', 'chicory', 'parsley', 'peppermint', 'spirulina', 'seaweed', 'oregano', 'sage', 'marjoram', 'thyme', 'chamomile', 'rosehip', 'stinging nettle', 'yucca', 'marigold', 'aniseed', 'fenugreek', 'cinnamon']","['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-07T12:56:36.538314+00:00'}]",372.5,372.5,False,10.0,8.0,salmon,28.07,High,6,False,False,2025-09-07T12:56:36.538314+00:00,PENDING,
Aatu,Aatu Puppy Salmon,aatu,aatu_puppy_salmon,aatu|aatu_puppy_salmon|dry,https://petfoodexpert.com/food/aatu-puppy-salmon-dry-dog,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/aatu-puppy-salmon-dry-dog.jpg?,food_candidates,dry,puppy,"['salmon (includes  salmon', 'dehydrated salmon', 'salmon stock)', 'sweet potato', 'chickpeas', 'peas', 'lucerne', 'minerals', 'vitamins', 'prebiotic mos', 'prebiotic fos', 'tapioca', 'apple', 'cranberry', 'pear', 'blueberry', 'mulberry', 'orange', 'bilberry', 'cowberry', 'carrot', 'tomato', 'chicory', 'peppermint', 'parsley', 'cinnamon', 'marigold', 'stinging nettle', 'camomile', 'rosehip', 'yucca', 'spirulina', 'seaweed', 'aniseed', 'fenugreek', 'oregano', 'sage', 'marjoram', 'thyme']","['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-07T13:05:25.863974+00:00'}]",372.5,372.5,False,10.0,8.0,salmon,28.07,High,6,False,False,2025-09-07T13:05:25.863974+00:00,PENDING,
4PAWSRAW,"Grain Free Tuna with Salmon, Sweet Potato and Broccoli",4pawsraw,"grain_free_tuna_with_salmon,_sweet_potato_and_broccoli","4pawsraw|grain_free_tuna_with_salmon,_sweet_potato_and_broccoli|raw",https://petfoodexpert.com/food/4pawsraw-grain-free-tuna-with-salmon-sweet-potato-and-broccoli,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/4pawsraw-grain-free-tuna-with-salmon-sweet-potato-and-broccoli.jpg?,food_candidates,raw,adult,[],"['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-07T03:01:33.796324+00:00'}]",366.0,366.0,False,8.0,6.0,,,,3,False,False,2025-09-07T03:01:33.796324+00:00,PENDING,
