product_key,brand,brand_slug,product_name,name_slug,form,life_stage,kcal_per_100g,kcal_is_estimated,protein_percent,fat_percent,ingredients_tokens,primary_protein,has_chicken,has_poultry,available_countries,price_per_kg,price_bucket,image_url,product_url,source,updated_at,quality_score,sources
briantos|junior|unknown,Briantos,briantos,Junior,junior,dry,puppy,366.0,False,4.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/briantos-junior.jpg?,https://petfoodexpert.com/food/briantos-junior,food_candidates,2025-09-07T01:31:30.770704+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:31:30.770704+00:00'}]"
briantos|maxi_adult|unknown,Briantos,briantos,Maxi Adult,maxi_adult,dry,adult,366.0,False,4.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/briantos-maxi-adult.jpg?,https://petfoodexpert.com/food/briantos-maxi-adult,food_candidates,2025-09-07T01:31:21.715851+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:31:21.715851+00:00'}]"
briantos|senior_grain-free_turkey__potato|unknown,Briantos,briantos,Senior Grain-Free Turkey  Potato,senior_grain-free_turkey__potato,dry,senior,366.0,False,4.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/briantos-senior-grain-free-turkey-potato.jpg?,https://petfoodexpert.com/food/briantos-senior-grain-free-turkey-potato,food_candidates,2025-09-07T01:31:12.827802+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:31:12.827802+00:00'}]"
briantos|delicious_paté_beef|unknown,Briantos,briantos,Delicious Paté Beef,delicious_paté_beef,dry,adult,346.0,False,10.0,2.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/briantos-delicious-pate-beef.jpg?,https://petfoodexpert.com/food/briantos-delicious-pate-beef,food_candidates,2025-09-07T01:31:50.179685+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:31:50.179685+00:00'}]"
briantos|delicious_paté_chicken|unknown,Briantos,briantos,Delicious Paté Chicken,delicious_paté_chicken,dry,adult,346.0,False,10.0,2.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/briantos-delicious-pate-chicken.jpg?,https://petfoodexpert.com/food/briantos-delicious-pate-chicken,food_candidates,2025-09-07T01:31:52.950118+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:31:52.950118+00:00'}]"
briantos|delicious_paté_fish__peas|unknown,Briantos,briantos,Delicious Paté Fish  Peas,delicious_paté_fish__peas,dry,adult,346.0,False,10.0,2.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/briantos-delicious-pate-fish-peas.jpg?,https://petfoodexpert.com/food/briantos-delicious-pate-fish-peas,food_candidates,2025-09-07T01:31:47.29223+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:31:47.29223+00:00'}]"
briantos|delicious_paté_turkey|unknown,Briantos,briantos,Delicious Paté Turkey,delicious_paté_turkey,dry,adult,346.0,False,10.0,2.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/briantos-delicious-pate-turkey.jpg?,https://petfoodexpert.com/food/briantos-delicious-pate-turkey,food_candidates,2025-09-07T01:31:55.700849+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:31:55.700849+00:00'}]"
brigadiers|choice_premium_chicken__rice|unknown,Brigadiers,brigadiers,Choice Premium Chicken  Rice,choice_premium_chicken__rice,dry,adult,366.0,False,4.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/brigadier-s-choice-premium-chicken-rice.jpg?,https://petfoodexpert.com/food/brigadier-s-choice-premium-chicken-rice,food_candidates,2025-09-07T13:47:10.696705+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T13:47:10.696705+00:00'}]"
brigadiers|choice_premium_duck__rice_grain_free|unknown,Brigadiers,brigadiers,Choice Premium Duck  Rice Grain Free,choice_premium_duck__rice_grain_free,dry,adult,366.0,False,4.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/brigadier-s-choice-premium-duck-rice-grain-free.jpg?,https://petfoodexpert.com/food/brigadier-s-choice-premium-duck-rice-grain-free,food_candidates,2025-09-07T13:47:16.711603+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T13:47:16.711603+00:00'}]"
briantos|salmon__carrots_chunks_in_gravy|unknown,Briantos,briantos,Salmon  Carrots Chunks In Gravy,salmon__carrots_chunks_in_gravy,wet,adult,346.0,False,2.0,2.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/briantos-salmon-carrots-chunks-in-gravy.jpg?,https://petfoodexpert.com/food/briantos-salmon-carrots-chunks-in-gravy,food_candidates,2025-09-07T01:32:01.551206+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:32:01.551206+00:00'}]"
briantos|turkey__carrots_chunks_in_gravy|unknown,Briantos,briantos,Turkey  Carrots Chunks in Gravy,turkey__carrots_chunks_in_gravy,wet,adult,346.0,False,2.0,2.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/briantos-turkey-carrots-chunks-in-gravy.jpg?,https://petfoodexpert.com/food/briantos-turkey-carrots-chunks-in-gravy,food_candidates,2025-09-07T01:31:58.603437+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:31:58.603437+00:00'}]"
brigadiers|choice_premium_lamb__rice|unknown,Brigadiers,brigadiers,Choice Premium Lamb  Rice,choice_premium_lamb__rice,dry,adult,366.0,False,6.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/brigadier-s-choice-premium-lamb-rice.jpg?,https://petfoodexpert.com/food/brigadier-s-choice-premium-lamb-rice,food_candidates,2025-09-07T13:47:28.878584+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T13:47:28.878584+00:00'}]"
brigadiers|choice_premium_puppy_chicken__rice|unknown,Brigadiers,brigadiers,Choice Premium Puppy Chicken  Rice,choice_premium_puppy_chicken__rice,dry,puppy,366.0,False,4.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/brigadier-s-choice-premium-puppy-chicken-rice.jpg?,https://petfoodexpert.com/food/brigadier-s-choice-premium-puppy-chicken-rice,food_candidates,2025-09-07T13:47:19.655088+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T13:47:19.655088+00:00'}]"
brigadiers|choice_premium_senior/light|unknown,Brigadiers,brigadiers,Choice Premium Senior/Light,choice_premium_senior/light,dry,senior,366.0,False,2.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/brigadier-s-choice-premium-senior-light.jpg?,https://petfoodexpert.com/food/brigadier-s-choice-premium-senior-light,food_candidates,2025-09-07T13:47:25.733622+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T13:47:25.733622+00:00'}]"
brigadiers|choice_puppy_large_breed_salmon__potato|unknown,Brigadiers,brigadiers,Choice Puppy Large Breed Salmon  Potato,choice_puppy_large_breed_salmon__potato,dry,puppy,366.0,False,6.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/brigadier-s-choice-puppy-large-breed-salmon-potato.jpg?,https://petfoodexpert.com/food/brigadier-s-choice-puppy-large-breed-salmon-potato,food_candidates,2025-09-07T13:47:32.4778+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T13:47:32.4778+00:00'}]"
brigadiers|choice_premium_salmon__potato|unknown,Brigadiers,brigadiers,Choice Premium Salmon  Potato,choice_premium_salmon__potato,dry,adult,366.0,False,6.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/brigadier-s-choice-premium-salmon-potato.jpg?,https://petfoodexpert.com/food/brigadier-s-choice-premium-salmon-potato,food_candidates,2025-09-07T13:47:13.69476+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T13:47:13.69476+00:00'}]"
brigadiers|choice_premium_turkey__rice|unknown,Brigadiers,brigadiers,Choice Premium Turkey  Rice,choice_premium_turkey__rice,dry,adult,386.0,False,4.0,10.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/brigadier-s-choice-premium-turkey-rice.jpg?,https://petfoodexpert.com/food/brigadier-s-choice-premium-turkey-rice,food_candidates,2025-09-07T13:47:22.975139+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T13:47:22.975139+00:00'}]"
