id,source_domain,source_url,brand,product_name,form,life_stage,kcal_per_100g,protein_percent,fat_percent,fiber_percent,ash_percent,moisture_percent,ingredients_raw,ingredients_tokens,contains_chicken,pack_sizes,price_eur,price_currency,available_countries,gtin,first_seen_at,last_seen_at,fingerprint,kcal_basis,image_url
90cc841d-2ea9-4e0e-a3c3-c275f370843a,petfoodexpert.com,https://petfoodexpert.com/food/tesco-adult-beef-vegetable,Tesco,Adult Beef  Vegetable,,,346.0,4.0,2.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:04:04.02322+00:00,2025-09-07T13:07:36.09512+00:00,cd1a18afaa62dbaa7d09553c0ff02943,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/tesco-adult-beef-vegetable.jpg?
bb94d730-428c-46a4-99ec-b08f2ce05e37,petfoodexpert.com,https://petfoodexpert.com/food/step-up-to-naturals-adult-beef-lamb,Step,Up to Naturals Adult Beef  Lamb,,,362.5,2.0,6.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:03:42.223065+00:00,2025-09-06T23:03:42.223077+00:00,e0072db7e9dbc1f31a3984fc5bc4832c,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/step-up-to-naturals-adult-beef-lamb.jpg?
d6b3b2b9-5aeb-4111-bd7b-1755867a157b,petfoodexpert.com,https://petfoodexpert.com/food/grub-club-all-day-buffet,Grub,Club All-Day Buffet,,,382.5,4.0,10.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:03:51.54337+00:00,2025-09-06T23:03:51.543375+00:00,06be7c6562afc5f3dbdacc7fc3b0f33a,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/grub-club-all-day-buffet.jpg?
275bab14-b395-497a-9d1b-068ea594e5eb,petfoodexpert.com,https://petfoodexpert.com/food/tesco-natures-choice-rich-in-chicken-with-veg,Tesco,Natures Choice Rich in Chicken with Veg,,,366.0,8.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:03:57.8913+00:00,2025-09-06T23:03:57.891311+00:00,963e7ce85b253d3f2e73d777476cbda0,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/tesco-natures-choice-rich-in-chicken-with-veg.jpg?
75632729-3176-4f79-8db2-951890597dc7,petfoodexpert.com,https://petfoodexpert.com/food/tesco-adult-small-dog-with-chicken-vegetables,Tesco,Adult Small Dog with Chicken  vegetables,,,346.0,4.0,2.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:04:07.075913+00:00,2025-09-06T23:04:07.075921+00:00,f4aa1badf32e170a7c29f443cdc9efcd,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/tesco-adult-small-dog-with-chicken-vegetables.jpg?
ab4306e6-9d8f-46b2-98e8-9c7f7604b064,petfoodexpert.com,https://petfoodexpert.com/food/taste-of-the-wild-pacific-stream,Taste,of the Wild Pacific Stream,,,342.5,4.0,2.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:04:16.496195+00:00,2025-09-06T23:04:16.496218+00:00,5771a54248ff217d0bbce9d9484df3df,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/taste-of-the-wild-pacific-stream.jpg?
4561855a-a6bb-4f95-aae3-75837d43745f,petfoodexpert.com,https://petfoodexpert.com/food/arkwrights-sporting-complete-with-extra-beef-dry-dog,Arkwrights,Arkwrights Sporting Complete with Extra Beef,dry,adult,356.5,2.0,2.0,1.0,,,"Cereals, meat and animal derivatives (14% beef), vegetable protein extracts, oils and fats, minerals.","['cereals', 'meat and animal derivatives', 'vegetable protein extracts', 'oils and fats', 'minerals.']",False,['15kg'],26.67,GBP,['EU'],,2025-09-06T17:28:09.283926+00:00,2025-09-07T13:07:41.997661+00:00,0722fa8b39874176582ec0bf1258cbe0,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/arkwrights-sporting-complete-with-extra-beef-dry-dog.jpg?
4eff6bf8-c9f0-47a6-b1da-cc9c0335de0d,petfoodexpert.com,https://petfoodexpert.com/food/asda-hero-meaty-chunks-in-jelly-wet-dog,ASDA,ASDA Hero Meaty & Poultry Chunks in Jelly,wet,adult,349.5,2.0,2.0,3.0,,,"Meat and Animal Derivatives (33%, including 4% Beef), Cereals, Minerals, Various Sugars","['meat and animal derivatives (', 'including  beef)', 'cereals', 'minerals', 'various sugars']",False,['400g'],0.96,GBP,['EU'],,2025-09-06T17:28:18.900984+00:00,2025-09-07T13:07:44.574684+00:00,c7ab77c0313afc97f312fe53c8c88a19,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/asda-hero-meaty-chunks-in-jelly-wet-dog.jpg?
d8103239-fb0d-4bbd-a3b3-49b6c79eb63d,petfoodexpert.com,https://petfoodexpert.com/food/autarky-puppy-junior-delicious-chicken-dry-dog,Autarky,Autarky Puppy/Junior Delicious Chicken,dry,puppy,386.0,6.0,10.0,4.0,,,"Poultry meal (min 34% chicken), Maize, Chicken fat, Rice (min 5%), Chicken liver, Linseed, Alfalfa, Maize gluten, Yeast (source of mannan oligosaccharides), Peas, Carrot, Seaweed, Tomato, Milk thistle, Yucca schidigera, Marigold, Nettle, Mint, Rosemary, Blackcurrant, Pomegranate, Rosehip, Spinach, Beetroot, Fenugreek, Thyme, Carob pod meal, Aniseed, Turmeric, Dandelion, Ginger, Oregano (min 0.4% herbs and 4% vegetables)","['poultry meal', 'maize', 'chicken fat', 'rice', 'chicken liver', 'linseed', 'alfalfa', 'maize gluten', 'yeast', 'peas', 'carrot', 'seaweed', 'tomato', 'milk thistle', 'yucca schidigera', 'marigold', 'nettle', 'mint', 'rosemary', 'blackcurrant', 'pomegranate', 'rosehip', 'spinach', 'beetroot', 'fenugreek', 'thyme', 'carob pod meal', 'aniseed', 'turmeric', 'dandelion', 'ginger', 'oregano']",True,"['12kg', '2kg']",13.91,GBP,['EU'],,2025-09-06T17:28:42.237831+00:00,2025-09-07T13:07:53.820826+00:00,ed12ca98205c96517eae2d5800349188,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/autarky-puppy-junior-delicious-chicken-dry-dog.jpg?
e3cc0d0c-712e-48e6-a11f-ab93f4d3f6c5,petfoodexpert.com,https://petfoodexpert.com/food/pooch-mutt-small-dog-complete-superfood,PoochMutt,Small Dog Complete Superfood,,,382.5,4.0,10.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:03:33.481802+00:00,2025-09-07T13:07:56.481156+00:00,a4dee0a7c74f55602bbdbfeede1a7f5c,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/pooch-mutt-small-dog-complete-superfood.jpg?
41e1a6f5-2c85-4402-acee-91decb308d53,petfoodexpert.com,https://petfoodexpert.com/food/autarky-succululent-salmon-dry-dog,Autarky,Autarky Succululent Salmon,dry,adult,386.0,6.0,10.0,4.0,,,"Salmon (min 35%), Rice (min 33%), Whole oats, Maize, Chicken fat, Poultry meal, Linseed, Yeast (source of mannan oligosaccharides), Maize gluten, Alfalfa, Minerals, Peas, Unmolassed sugar beet, Seaweed, Milk thistle, Marigold, Carrot, Mint, Nettle, Yucca schidigera, Fenugreek, Rosemary, Carob pod meal, Thyme, Blackcurrant, Pomegranate, Rosehip, Spinach, Beetroot, Dandelion, Turmeric, Aniseed, Ginger, Oregano (min 0.4% herbs and 4% vegetables)","['salmon', 'rice', 'whole oats', 'maize', 'chicken fat', 'poultry meal', 'linseed', 'yeast', 'maize gluten', 'alfalfa', 'minerals', 'peas', 'unmolassed sugar beet', 'seaweed', 'milk thistle', 'marigold', 'carrot', 'mint', 'nettle', 'yucca schidigera', 'fenugreek', 'rosemary', 'carob pod meal', 'thyme', 'blackcurrant', 'pomegranate', 'rosehip', 'spinach', 'beetroot', 'dandelion', 'turmeric', 'aniseed', 'ginger', 'oregano']",True,"['12kg', '2kg']",11.59,GBP,['EU'],,2025-09-06T17:28:45.393207+00:00,2025-09-07T13:08:05.47276+00:00,7174e3a4986224fbed3d6c19c2437ded,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/autarky-succululent-salmon-dry-dog.jpg?
a1f42896-d182-4a06-ad15-b1bd09252939,petfoodexpert.com,https://petfoodexpert.com/food/bakers-adult-beef-vegetable-dry-dog,Bakers,Bakers Adult Beef & Vegetable,dry,adult,346.0,2.0,2.0,4.0,,,"Cereals (wholegrains 54%), Meat and animal derivatives (15%* in the chunk), Derivatives of vegetable origin, Oils and fats, Vegetable protein extracts, Glycerol, Minerals, Vegetables (1% dried chicory root (natural ingredient), clover and coloured disk: 0,6% dried vegetables, equivalent to 4% vegetables), Propylene glycol. *equivalent to 30% rehydrated meat and animal derivatives, with min, 4% beef.","['cereals', 'meat and animal derivatives', 'derivatives of vegetable origin', 'oils and fats', 'vegetable protein extracts', 'glycerol', 'minerals', 'vegetables', 'clover and coloured disk:', 'dried vegetables', 'equivalent to  vegetables)', 'propylene glycol. *equivalent to  rehydrated meat and animal derivatives', 'with min', 'beef.']",False,"['1.2kg', '3kg', '12kg', '14kg']",4.64,GBP,['EU'],,2025-09-06T17:28:51.781876+00:00,2025-09-07T13:08:11.082401+00:00,8357b2123e4b822cad22a27f38cc5b32,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bakers-adult-beef-vegetable-dry-dog.jpg?
1f6e5240-0ee3-4c4c-9d65-fe2c6766d5e9,petfoodexpert.com,https://petfoodexpert.com/food/bakers-adult-chicken-vegetable-dry-dog,Bakers,Bakers Adult Chicken & Vegetable,dry,adult,346.0,2.0,2.0,4.0,,,"Cereals (wholegrains 54%), Meat and animal derivatives (15%* in the chunk), Derivatives of vegetable origin, Oils and fats, Vegetable protein extracts, Glycerol, Minerals, Vegetables (1% dried chicory root (natural ingredient), clover and coloured disk: 0.6% dried vegetables, equivalent to 4% vegetables), Propylene glycol. *equivalent to 30% rehydrated meat and animal derivatives, with min. 4% chicken.","['cereals', 'meat and animal derivatives', 'derivatives of vegetable origin', 'oils and fats', 'vegetable protein extracts', 'glycerol', 'minerals', 'vegetables', 'clover and coloured disk:  dried vegetables', 'equivalent to  vegetables)', 'propylene glycol. *equivalent to  rehydrated meat and animal derivatives', 'with min.  chicken.']",True,"['1.2kg', '3kg', '14kg']",4.58,GBP,['EU'],,2025-09-06T17:28:55.277957+00:00,2025-09-07T13:08:13.842028+00:00,1c8ce26b5a6126b17bd6161b38a65476,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bakers-adult-chicken-vegetable-dry-dog.jpg?
0d020fa8-5f69-4b77-9071-de5a511474e1,petfoodexpert.com,https://petfoodexpert.com/food/bakers-adult-meaty-meals-beef-dry-dog,Bakers,Bakers Adult Meaty Meals Beef,dry,adult,356.5,2.0,2.0,1.0,,,"Cereals (wholegrains 48%), meat and animal derivatives (20%of which 4% beef), glycerol, oils and fats, minerals, vegetable protein extracts, derivatives of vegetable origin.","['cereals', 'meat and animal derivatives', 'glycerol', 'oils and fats', 'minerals', 'vegetable protein extracts', 'derivatives of vegetable origin.']",False,"['1000g', '2.7kg']",5.21,GBP,['EU'],,2025-09-06T17:28:58.389048+00:00,2025-09-07T13:08:16.963497+00:00,65fd86ba6dca5c701ac2fe40a973de5c,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bakers-adult-meaty-meals-beef-dry-dog.jpg?
f719a224-97fd-4802-9df7-9101e93b6dd1,petfoodexpert.com,https://petfoodexpert.com/food/taste-of-the-wild-southwest-canyon,Taste,of the Wild Southwest Canyon,,,342.5,4.0,2.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:04:23.575626+00:00,2025-09-06T23:04:23.575633+00:00,04f42b31b18f87fa0299856e06605d06,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/taste-of-the-wild-southwest-canyon.jpg?
694ede09-dad3-4916-b737-df7667013ec2,petfoodexpert.com,https://petfoodexpert.com/food/taste-of-the-wild-pine-forest,Taste,of the Wild Pine Forest,,,342.5,2.0,2.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:04:32.995303+00:00,2025-09-06T23:04:32.99531+00:00,b31ab214eedd27175ecc3436977a21c8,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/taste-of-the-wild-pine-forest.jpg?
5a3119cc-c1a3-4daf-b7ad-ebfbad868151,petfoodexpert.com,https://petfoodexpert.com/food/taste-of-the-wild-southwest-canyon-wet,Taste,of the Wild Southwest Canyon Wet,wet,,362.5,8.0,6.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:04:42.162556+00:00,2025-09-06T23:04:42.162565+00:00,8f3ab25089724a11950093d56c63d840,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/taste-of-the-wild-southwest-canyon-wet.jpg?
9feb1692-4e42-42c2-bca7-1660da1c336c,petfoodexpert.com,https://petfoodexpert.com/food/arden-grange-adult-light-chicken-rice-dry-dog,Arden,Grange Adult Light Chicken  Rice,dry,,366.0,2.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T21:00:35.455949+00:00,2025-09-07T13:08:22.321132+00:00,cf150655f8fec7a176b98a0fbf0ee460,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/arden-grange-adult-light-chicken-rice-dry-dog.jpg?
181688fc-9867-4c1a-bb2f-049f0639c705,petfoodexpert.com,https://petfoodexpert.com/food/applaws-senior-chicken-dry-dog,Applaws,Senior Chicken,dry,,366.0,10.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T21:00:27.752744+00:00,2025-09-06T22:03:42.21303+00:00,4db48d9876e168118d4e30a5b52f3ead,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/applaws-senior-chicken-dry-dog.jpg?
a87c2bb1-7af5-4411-b65e-4e9269644873,petfoodexpert.com,https://petfoodexpert.com/food/growling-tums-gourmet-senior-light-turkey,Growling,Tums Gourmet Senior/Light Turkey,,,366.0,8.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:05:27.525793+00:00,2025-09-07T13:08:31.473825+00:00,4b93313b7c1b4975389798f5858d6e63,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/growling-tums-gourmet-senior-light-turkey.jpg?
c352f710-f20c-494d-a2b2-a4de9f7cdb64,petfoodexpert.com,https://petfoodexpert.com/food/thrive-venison,Thrive,Venison,,,376.0,10.0,8.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:04:57.257664+00:00,2025-09-06T23:04:57.257671+00:00,ab78123ff10034e7a8e5eb3bf2da7547,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/thrive-venison.jpg?
d80fae6b-639d-4941-afdf-d1ee1f2e5211,petfoodexpert.com,https://petfoodexpert.com/food/thrive-kind-gentle-chicken-rice,Thrive,Kind  Gentle Chicken  Rice,,,,2.0,,2.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:05:07.250179+00:00,2025-09-06T23:05:07.250196+00:00,bf97d757f1dcb1400b420d98c4369ef1,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/thrive-kind-gentle-chicken-rice.jpg?
2dd13e0d-51b2-4bd3-b3fb-02b6e9080fc3,petfoodexpert.com,https://petfoodexpert.com/food/growling-tums-superfood-salmon,Growling,Tums Superfood Salmon,,,366.0,10.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:05:16.341508+00:00,2025-09-06T23:05:16.341515+00:00,fb118e2d6fed4dbc0a90df830c623f57,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/growling-tums-superfood-salmon.jpg?
f3bed8b3-212a-4813-a363-dd372ed89536,petfoodexpert.com,https://petfoodexpert.com/food/growling-tums-gourmet-adult-haddock,Growling,Tums Gourmet Adult Haddock,,,366.0,8.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:05:22.002584+00:00,2025-09-06T23:05:22.00259+00:00,32a708574c7cc4fbac8e022ca5822bd8,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/growling-tums-gourmet-adult-haddock.jpg?
cd08e630-a692-4a6a-86ea-00fc593caa2a,petfoodexpert.com,https://petfoodexpert.com/food/growling-tums-gourmet-adult-angus-beef,Growling,Tums Gourmet Adult Angus Beef,,,366.0,10.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:05:36.026446+00:00,2025-09-06T23:05:36.026456+00:00,a8a34f28d6dd89e1bcc738cb7c2bbafa,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/growling-tums-gourmet-adult-angus-beef.jpg?
dfab0670-da76-4a54-bbb8-c21b53179659,petfoodexpert.com,https://petfoodexpert.com/food/growling-tums-gourmet-adult-pork,Growling,Tums Gourmet Adult Pork,,,376.0,8.0,8.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:05:44.481163+00:00,2025-09-06T23:05:44.481169+00:00,1f936d4f4d0fb96abb7cc3e2b480f231,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/growling-tums-gourmet-adult-pork.jpg?
e5b4bd8d-8a04-4e3f-889a-bd7c1b326b96,petfoodexpert.com,https://petfoodexpert.com/food/gelert-country-choice-grain-free-lamb-veg-adult,Gelert,Country Choice Grain Free Lamb  Veg Adult,,,346.0,8.0,2.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:27:09.514863+00:00,2025-09-06T23:27:09.514886+00:00,b78d877d425468925a32648e603cdd96,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/gelert-country-choice-grain-free-lamb-veg-adult.jpg?
24d49488-79f4-46bc-9d81-a81923cb281c,petfoodexpert.com,https://petfoodexpert.com/food/arden-grange-adult-prestige-chicken-dry-dog,Arden,Grange Adult Prestige Chicken,dry,,366.0,6.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T21:00:42.769307+00:00,2025-09-07T13:08:25.269789+00:00,1293fb4d0fdc4c6cb2edeb54a975c805,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/arden-grange-adult-prestige-chicken-dry-dog.jpg?
9b5022fb-4de6-4981-989b-c9ef0898f981,petfoodexpert.com,https://petfoodexpert.com/food/autarky-grain-free-tasty-white-fish-dry-dog,Autarky,Grain Free Tasty White Fish,dry,,366.0,6.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T21:01:29.179246+00:00,2025-09-07T13:08:28.637374+00:00,e7a9b0cc22c1d122dc362684e50f9623,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/autarky-grain-free-tasty-white-fish-dry-dog.jpg?
baf22c75-f190-46f9-90cc-ea22dd7fe68a,petfoodexpert.com,https://petfoodexpert.com/food/applaws-adult-chicken-lamb-dry-dog,Applaws,Applaws Adult Chicken  Lamb,dry,adult,366.0,10.0,6.0,4.0,,,"Chicken 61% (from Dried Chicken), Chicken Mince 10.5%, Peas 8% (from Dried Peas), Potato Starch 6%, Poultry Oil 2.5% (Source of Omega 6), lamb 5% (from Dried Lamb), Beet Pulp, Poultry Gravy, Whole Egg (from Dried Egg), Cellulose Plant Fibre, Minerals, Vitamins, Salmon OilåÊ (source of omega 3), Tomato (from Dried Tomato), Carrot (from Dried Carrot) Chicory Extract (F.O.S), Alfalfa Meal, Seaweed/Kelp, Yeast Extract (Purified Beta Glucan 0.1%), Glucosamine, Methylsulfonylmethane, Chondroitin, Carrot, Peppermint, Paprika Meal, Turmeric, Thyme Extract, Citrus Extract, Taurine 1000 mg/kg, Yucca Extract, Cranberry, Fennel Extract, Carob Extract, Ginger, Rosehip Extract, Dandelion Extract, Rosemary Oil Extract, Oregano, Probiotic: Contains E1705 Enterococcus faecium cernelle 68 (SF68: NCIMB 10415) 1,000,000 cfu/kg as an aid in the establishment, maintenance and restoration of a balanced gut flora in dogs.","['chicken', 'chicken mince', 'peas', 'potato starch', 'poultry oil', 'lamb', 'beet pulp', 'poultry gravy', 'whole egg', 'cellulose plant fibre', 'minerals', 'vitamins', 'salmon oilåê', 'tomato', 'carrot  chicory extract', 'alfalfa meal', 'seaweed/kelp', 'yeast extract', 'glucosamine', 'methylsulfonylmethane', 'chondroitin', 'carrot', 'peppermint', 'paprika meal', 'turmeric', 'thyme extract', 'citrus extract', 'taurine  mg/kg', 'yucca extract', 'cranberry', 'fennel extract', 'carob extract', 'ginger', 'rosehip extract', 'dandelion extract', 'rosemary oil extract', 'oregano', 'probiotic: contains e enterococcus faecium cernelle', 'cfu/kg as an aid in the establishment', 'maintenance and restoration of a balanced gut flora in dogs.']",False,['15kg'],91.25,GBP,"['UK', 'EU']",,2025-09-06T20:40:13.867706+00:00,2025-09-07T13:08:36.918889+00:00,4523da484143fe72b54fb7d044997260,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/applaws-adult-chicken-lamb-dry-dog.jpg?
23a95d94-221a-4b9c-a31e-d2075456fa9d,petfoodexpert.com,https://petfoodexpert.com/food/taste-of-the-wild-sierra-mountain-wet,Taste,of the Wild Sierra Mountain wet,wet,,372.5,8.0,8.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:04:38.969197+00:00,2025-09-06T23:04:38.969204+00:00,82d94268a04d7c5229ef40d0a60417b8,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/taste-of-the-wild-sierra-mountain-wet.jpg?
5f9a4b6f-25bb-4f49-8712-29a3bdae4fd8,petfoodexpert.com,https://petfoodexpert.com/food/taste-of-the-wild-wetlands-wet,Taste,of the Wild Wetlands Wet,wet,,362.5,8.0,6.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:04:48.499928+00:00,2025-09-06T23:04:48.499935+00:00,532b72a6a7b7baade5bf54d66f377923,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/taste-of-the-wild-wetlands-wet.jpg?
d2e33bc0-0d91-42ed-8963-097832aeb3db,petfoodexpert.com,https://petfoodexpert.com/food/thrive-lamb,Thrive,Lamb,,,376.0,10.0,8.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:04:54.240119+00:00,2025-09-06T23:04:54.240129+00:00,35f6b17c531eb285745ecd4a30dabfd0,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/thrive-lamb.jpg?
6b9bef58-abbf-4f13-b65f-7d92611f30df,petfoodexpert.com,https://petfoodexpert.com/food/thrive-puppy-chicken,Thrive,Puppy Chicken,,,386.0,10.0,10.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:05:04.120164+00:00,2025-09-06T23:05:04.120181+00:00,25012f46aa856bb2ef7156fe948b5abd,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/thrive-puppy-chicken.jpg?
5d7efabc-597d-488c-a781-2138f88f62b1,petfoodexpert.com,https://petfoodexpert.com/food/growling-tums-superfood-chicken,Growling,Tums Superfood Chicken,,,382.5,10.0,10.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:05:13.138075+00:00,2025-09-06T23:05:13.138083+00:00,0df3cfdde2cab6c2bd29c698a55d04ff,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/growling-tums-superfood-chicken.jpg?
17a08a87-fb19-40cc-bdb2-a32cfff7f522,petfoodexpert.com,https://petfoodexpert.com/food/gelert-country-choice-maintenance-puppy-chicken-rice,Gelert,Country Choice Maintenance Puppy Chicken  Rice,,,382.5,4.0,10.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:27:12.62478+00:00,2025-09-06T23:27:12.624787+00:00,38334f638f6e4b61210e35bed6cadad9,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/gelert-country-choice-maintenance-puppy-chicken-rice.jpg?
8cd6565b-4052-4ed1-a84a-885bc3b263ae,petfoodexpert.com,https://petfoodexpert.com/food/gelert-country-choice-grain-free-salmon-sweet-potato-adult,Gelert,Country Choice Grain Free Salmon  Sweet Potato Adult,,,346.0,6.0,2.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:27:21.793969+00:00,2025-09-06T23:27:21.793975+00:00,a3a6266390bd568abfc650a4100b127a,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/gelert-country-choice-grain-free-salmon-sweet-potato-adult.jpg?
644a9260-b673-4624-b7cb-1fb59d150295,petfoodexpert.com,https://petfoodexpert.com/food/gelert-country-choice-performance-white-fish-rice-adult,Gelert,Country Choice Performance White Fish  Rice Adult,,,346.0,6.0,2.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:27:30.886036+00:00,2025-09-06T23:27:30.886045+00:00,f2470a68c83424a2d5574fd24f1ff82e,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/gelert-country-choice-performance-white-fish-rice-adult.jpg?
92e923f3-fad8-468d-8a05-dd5752c7eec1,petfoodexpert.com,https://petfoodexpert.com/food/greenwoods-adult-lamb-with-potatoes-spinach-cranberries,Greenwoods,"Adult lamb with Potatoes, Spinach  Cranberries",,,362.5,10.0,6.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:28:02.308346+00:00,2025-09-06T23:28:02.308358+00:00,46e7781f6d589d99993ca616da12bc70,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/greenwoods-adult-lamb-with-potatoes-spinach-cranberries.jpg?
2e2226a7-2fb1-40e2-b31c-f9309ff20ffb,petfoodexpert.com,https://petfoodexpert.com/food/harringtons-adult-light-rich-in-chicken-rich,Harringtons,Adult Light Rich in Chicken  Rich,,,366.0,4.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:28:21.679738+00:00,2025-09-06T23:28:21.679749+00:00,b29df2cf24b819c6c1144941b538ae86,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/harringtons-adult-light-rich-in-chicken-rich.jpg?
2a2d1d6e-fac8-4c47-82f5-8d263a9e0cb6,petfoodexpert.com,https://petfoodexpert.com/food/morrisons-smooth-pate-with-chicken,Morrisons,Smooth Pate with Chicken,,,349.5,2.0,2.0,3.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:28:37.602849+00:00,2025-09-06T23:28:37.602865+00:00,0554ec9b6cce58b74adacf058658880d,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/morrisons-smooth-pate-with-chicken.jpg?
