product_key,brand,brand_slug,product_name,name_slug,form,life_stage,kcal_per_100g,kcal_is_estimated,kcal_per_100g_final,protein_percent,fat_percent,ingredients_tokens,primary_protein,has_chicken,has_poultry,available_countries,price_per_kg,price_bucket,image_url,product_url,source,updated_at,quality_score
symply|little_fresh_beef_with_potato__apple|unknown,Symply,symply,Little Fresh Beef with Potato  Apple,little_fresh_beef_with_potato__apple,,,362.5,False,362.5,10.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/symply-little-fresh-beef-with-potato-apple.jpg?,https://petfoodexpert.com/food/symply-little-fresh-beef-with-potato-apple,food_candidates,2025-09-06T23:16:12.375583+00:00,2
symply|little_chicken_with_lamb_and_sweet_potato__apple|unknown,Symply,symply,Little Chicken with Lamb and Sweet Potato  Apple,little_chicken_with_lamb_and_sweet_potato__apple,,,382.5,False,382.5,10.0,10.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/symply-little-chicken-with-lamb-and-sweet-potato-apple.jpg?,https://petfoodexpert.com/food/symply-little-chicken-with-lamb-and-sweet-potato-apple,food_candidates,2025-09-06T23:16:29.643145+00:00,2
autarky|adult_grain_free_succulent_salmon|unknown,Autarky,autarky,Adult Grain Free Succulent Salmon,adult_grain_free_succulent_salmon,,adult,372.5,False,372.5,10.0,8.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/autarky-adult-grain-free-succulent-salmon.jpg?,https://petfoodexpert.com/food/autarky-adult-grain-free-succulent-salmon,food_candidates,2025-09-06T23:16:38.958227+00:00,2
devoted|fresh_scottish_salmon|unknown,Devoted,devoted,Fresh Scottish Salmon,fresh_scottish_salmon,,,362.5,False,362.5,10.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/devoted-fresh-scottish-salmon.jpg?,https://petfoodexpert.com/food/devoted-fresh-scottish-salmon,food_candidates,2025-09-06T23:16:48.086643+00:00,2
edgard|cooper_organic_turkey|unknown,Edgard,edgard,Cooper Organic Turkey,cooper_organic_turkey,,,366.0,False,366.0,4.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/edgard-cooper-organic-turkey.jpg?,https://petfoodexpert.com/food/edgard-cooper-organic-turkey,food_candidates,2025-09-06T23:17:30.76499+00:00,2
aldi|earls_with_beef_in_jelly|unknown,Aldi,aldi,Earls with Beef in Jelly,earls_with_beef_in_jelly,,,353.0,False,353.0,8.0,2.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/aldi-earls-with-beef-in-jelly.jpg?,https://petfoodexpert.com/food/aldi-earls-with-beef-in-jelly,food_candidates,2025-09-06T23:17:39.831034+00:00,2
aldi|earls_tender_pate_with_beef__liver|unknown,Aldi,aldi,Earls Tender Pate with Beef  Liver,earls_tender_pate_with_beef__liver,,,353.0,False,353.0,10.0,2.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/aldi-earls-tender-pate-with-beef-liver.jpg?,https://petfoodexpert.com/food/aldi-earls-tender-pate-with-beef-liver,food_candidates,2025-09-06T23:17:50.259166+00:00,2
barking|heads_all_hounder_puppy_days_turkey|unknown,Barking,barking,Heads All Hounder Puppy Days Turkey,heads_all_hounder_puppy_days_turkey,,puppy,376.0,False,376.0,10.0,8.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/barking-heads-all-hounder-puppy-days-turkey.jpg?,https://petfoodexpert.com/food/barking-heads-all-hounder-puppy-days-turkey,food_candidates,2025-09-06T23:18:49.119576+00:00,2
wagg|meaty_goodness_complete_adult_chicken_dinner|dry,Wagg,wagg,Meaty Goodness Complete Adult Chicken Dinner,meaty_goodness_complete_adult_chicken_dinner,dry,adult,386.0,False,386.0,2.0,10.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wagg-meaty-goodness-complete-adult-chicken-dinner-dry-dog.jpg?,https://petfoodexpert.com/food/wagg-meaty-goodness-complete-adult-chicken-dinner-dry-dog,food_candidates,2025-09-07T13:24:39.566185+00:00,3
poochmutt|primal_wild_boar__lamb|unknown,PoochMutt,poochmutt,Primal Wild Boar  Lamb,primal_wild_boar__lamb,,,382.5,False,382.5,10.0,10.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/pooch-mutt-primal-wild-boar-lamb.jpg?,https://petfoodexpert.com/food/pooch-mutt-primal-wild-boar-lamb,food_candidates,2025-09-07T13:24:42.577318+00:00,2
