product_key,brand,brand_slug,product_name
advance_veterinary_diets|advance_veterinary_diets_atopic_with_trout|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Atopic with Trout
beco|free_range_turkey_with_pumpkin__spinach_puppy|unknown,Beco,beco,Free Range Turkey with Pumpkin  Spinach Puppy
bounce|bella_aromatic_chicken__veg_small_breed_adult|unknown,Bounce,bounce,Bella Aromatic Chicken  Veg Small Breed Adult
advance_veterinary_diets|advance_veterinary_diets_gastroenteric_mini|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Gastroenteric Mini
advance_veterinary_diets|advance_veterinary_diets_gastroenteric|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Gastroenteric
advance_veterinary_diets|advance_veterinary_diets_hypoallergenic_mini|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Hypoallergenic Mini
advance_veterinary_diets|advance_veterinary_diets_hypoallergenic|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Hypoallergenic
advance_veterinary_diets|advance_veterinary_diets_light_articular_care|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Light Articular Care
advance_veterinary_diets|advance_veterinary_diets_renal|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Renal
advance_veterinary_diets|advance_veterinary_diets_urinary|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Urinary
advance_veterinary_diets|advance_veterinary_diets_weight_balance_medium/maxi|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Weight Balance Medium/Maxi
advance_veterinary_diets|advance_veterinary_diets_weight_balance_mini|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Weight Balance Mini
advance|adult_medium|dry,Advance,advance,Adult Medium
advance|advance_french_bulldog_with_duck|dry,Advance,advance,Advance French Bulldog with Duck
affinity|advance_adult_french_bulldog|unknown,Affinity,affinity,Advance Adult French Bulldog
eukanuba|adult_boxer_chicken|dry,Eukanuba,eukanuba,Adult Boxer Chicken
advance|advance_yorkshire_terrier_adult|dry,Advance,advance,Advance Yorkshire Terrier Adult
affinity|advance_maxi_adult_chicken__rice|unknown,Affinity,affinity,Advance Maxi Adult Chicken  Rice
affinity|advance_maxi_puppy_chicken__rice|unknown,Affinity,affinity,Advance Maxi Puppy Chicken  Rice
affinity|advance_maxi_senior_vitality_chicken__rice|unknown,Affinity,affinity,Advance Maxi Senior Vitality Chicken  Rice
affinity|advance_medium_adult_chicken__rice|unknown,Affinity,affinity,Advance Medium Adult Chicken  Rice
affinity|advance_medium_puppy|unknown,Affinity,affinity,Advance Medium Puppy
affinity|advance_mini_senior_8_chicken__rice|unknown,Affinity,affinity,Advance Mini Senior 8 Chicken  Rice
affinity|ultima_medium/_maxi_adult_with_beef|unknown,Affinity,affinity,Ultima Medium/ Maxi Adult with Beef
affinity|advance_maxi_light_chicken__rice|unknown,Affinity,affinity,Advance Maxi Light Chicken  Rice
affinity|advance_mini_light_chicken__rice|unknown,Affinity,affinity,Advance Mini Light Chicken  Rice
affinity|ultima_medium/_maxi_golden__labrador_with_chicken|unknown,Affinity,affinity,Ultima Medium/ Maxi Golden  Labrador with Chicken
affinity|ultima_medium/_maxi_light_in_fat_chicken|unknown,Affinity,affinity,Ultima Medium/ Maxi Light in Fat Chicken
eukanuba|adult_golden_retriever_chicken|dry,Eukanuba,eukanuba,Adult Golden Retriever Chicken
affinity|ultima_medium/maxi_junior_chicken|unknown,Affinity,affinity,Ultima Medium/Maxi Junior Chicken
