product_key,brand,product_name,form,life_stage,kcal_per_100g,price_per_kg,price_bucket
brit|brit_care_dog_grain-free_senior_&_light_salmon_&_potato|dry,Brit,Brit Care Dog Grain-free Senior & Light Salmon & Potato,dry,senior,330.550000667572,83.49,super_premium
arden_grange|arden_grange_adult_mini_lamb_&_rice|dry,Arden Grange,Arden Grange Adult Mini Lamb & Rice,dry,adult,376.0,13.91,mid
aniforte|pure_nature_country_beef|unknown,AniForte,Pure Nature Country Beef,dry,adult,362.5,,
amazon|chicken_with_carrots_and_peas_pate|unknown,Amazon,Chicken with Carrots and Peas Pate,dry,adult,346.0,,
burgess|supadog_adult_rich_in_salmon|unknown,Burgess,Supadog Adult Rich in Salmon,,adult,366.0,,
acana|acana_prairie_poultry|dry,Acana,Acana Prairie Poultry,dry,adult,382.5,20.46,premium
autarky|adult_grain_free_delicious_chicken|unknown,Autarky,Adult Grain Free Delicious Chicken,,adult,382.5,,
brit|brit_care_dog_grain-free_adult_salmon_&_potato|dry,Brit,Brit Care Dog Grain-free Adult Salmon & Potato,dry,adult,356.05,23.99,premium
advance_veterinary_diets|advance_veterinary_diets_atopic_mini|dry,Advance Veterinary Diets,Advance Veterinary Diets Atopic Mini,dry,,368.95,61.99,super_premium
"alpha|feeds_everyday_beef,_chicken__veg|unknown",Alpha,"Feeds Everyday Beef, Chicken  Veg",dry,adult,346.0,,
asda|hero_beef__vegetables|dry,ASDA,Hero Beef  Vegetables,dry,,346.0,,
animonda|animonda_grancarno_adult_poultry_&_beef|dry,Animonda,animonda GranCarno Adult Poultry & Beef,dry,adult,345.7,20.99,premium
barking|heads_fat_dog_slim|dry,Barking,Heads Fat Dog Slim,dry,,386.0,,
affinity|advance_medium_puppy|unknown,Affinity,Advance Medium Puppy,,puppy,366.0,,
arion|arion_original_growth_large_breed_chicken|dry,Arion,Arion Original Growth Large Breed Chicken,dry,puppy,366.75,143.99,
barking|heads_all_hounder_bowl_lickin_goodness_lamb|unknown,Barking,Heads All Hounder Bowl Lickin Goodness Lamb,,,376.0,,
brit|brit_premium_adult_large_chicken|dry,Brit,Brit Premium Adult Large Chicken,dry,adult,353.5,13.29,mid
brit|junior_xl_breed_chicken|dry,Brit,Junior XL Breed Chicken,dry,puppy,382.5,,
arden|grange_puppy_junior_large_breed_chicken__rice|dry,Arden,Grange Puppy Junior Large Breed Chicken  Rice,dry,puppy,366.0,,
